,bedrooms,beds,accommodates,amenities_count,instant_bookable,minimum_nights,number_of_reviews,bathrooms,monthly_revenue,room_type_Entire_home_apt,room_type_Hotel_room,room_type_Private_room,room_type_Shared_room
24064,0.0,1.0,2,31,0,2,4,1.0,0,0,0,1,0
24065,0.0,1.0,1,30,0,31,2,1.0,0,0,0,1,0
24067,2.0,2.0,5,46,1,2,27,1.0,1,1,0,0,0
24068,0.0,1.0,2,28,0,15,4,1.0,0,0,0,1,0
24069,0.0,1.0,2,9,0,30,0,1.0,0,0,0,1,0
24070,2.0,3.0,5,19,1,3,4,1.0,0,1,0,0,0
24071,0.0,2.0,2,19,1,31,21,1.0,0,1,0,0,0
24072,0.0,1.0,2,45,0,30,4,1.0,0,1,0,0,0
24073,3.0,3.0,8,75,1,3,0,2.0,1,1,0,0,0
24075,0.0,1.0,1,32,0,70,1,1.0,0,0,0,1,0
24077,2.0,2.0,6,62,1,1,0,2.0,0,1,0,0,0
24078,0.0,1.0,2,19,1,30,3,1.0,0,0,0,1,0
24079,0.0,1.0,2,17,1,1,1,1.0,0,1,0,0,0
24080,0.0,1.0,1,15,0,30,0,2.0,0,0,0,1,0
24081,2.0,4.0,6,44,0,30,4,2.0,0,1,0,0,0
24082,0.0,1.0,2,27,0,31,14,1.0,0,1,0,0,0
24083,0.0,2.0,3,25,0,30,2,1.0,1,1,0,0,0
24084,0.0,1.0,2,30,1,31,14,1.0,0,1,0,0,0
24085,2.0,3.0,6,23,0,2,5,1.0,1,1,0,0,0
24086,1.0,1.0,2,10,0,30,3,1.0,1,1,0,0,0
24087,3.0,4.0,7,45,0,2,1,2.0,0,1,0,0,0
24088,2.0,2.0,4,34,0,2,304,1.0,0,1,0,0,0
24090,1.0,1.0,2,24,0,30,28,1.0,0,1,0,0,0
24091,0.0,2.0,1,72,0,30,27,1.0,0,0,0,1,0
24092,10.0,4.0,5,30,0,4,10,1.0,1,1,0,0,0
24093,0.0,0.0,2,18,0,30,0,1.0,0,0,0,1,0
24094,2.0,2.0,2,58,0,31,175,1.0,1,1,0,0,0
24096,1.0,1.0,4,45,0,31,411,1.0,0,1,0,0,0
24097,1.0,1.0,2,37,0,4,511,1.0,1,1,0,0,0
24098,1.0,1.0,1,8,0,30,2,1.0,1,1,0,0,0
24099,0.0,1.0,2,22,0,2,1,1.0,0,0,0,0,1
24100,1.0,1.0,2,23,0,31,1,1.0,1,1,0,0,0
24101,0.0,0.0,2,57,0,31,3,1.0,0,1,0,0,0
24102,0.0,1.0,2,16,0,30,0,1.0,0,0,0,1,0
24103,2.0,4.0,6,60,0,2,40,2.0,0,1,0,0,0
24105,1.0,1.0,2,38,1,1,1118,1.0,1,1,0,0,0
24106,3.0,3.0,6,31,1,2,3,2.0,0,1,0,0,0
24107,1.0,1.0,2,52,0,30,2,1.0,1,1,0,0,0
24108,3.0,3.0,6,51,0,4,17,3.0,0,1,0,0,0
24110,1.0,1.0,2,20,0,30,119,1.0,0,1,0,0,0
24111,0.0,2.0,2,13,0,30,0,1.0,0,0,0,1,0
24112,1.0,1.0,2,25,1,2,194,1.0,0,1,0,0,0
24113,2.0,2.0,4,60,0,30,5,2.0,1,1,0,0,0
24115,2.0,2.0,6,23,0,30,94,1.0,0,1,0,0,0
24117,1.0,2.0,4,48,1,30,0,1.0,1,1,0,0,0
24119,1.0,1.0,2,27,0,31,6,1.0,1,1,0,0,0
24120,1.0,1.0,2,62,0,30,74,1.0,0,1,0,0,0
24121,1.0,1.0,2,34,0,14,5,1.0,0,1,0,0,0
24122,0.0,1.0,1,21,0,2,23,1.0,0,0,0,1,0
24123,2.0,2.0,4,18,0,30,16,1.0,0,1,0,0,0
24124,0.0,1.0,2,34,0,1,47,1.0,0,0,1,0,0
24125,2.0,2.0,4,23,0,30,1,1.0,1,1,0,0,0
24128,1.0,1.0,2,46,0,3,228,1.0,1,1,0,0,0
24129,4.0,5.0,8,49,0,3,7,2.0,1,1,0,0,0
24130,3.0,4.0,6,52,0,31,3,2.0,1,1,0,0,0
24131,1.0,2.0,5,46,0,31,1,1.0,0,1,0,0,0
24132,1.0,1.0,2,35,0,1,23,1.0,0,0,0,1,0
24133,0.0,1.0,2,14,0,30,0,1.0,1,0,0,1,0
24135,0.0,1.0,1,37,0,30,55,1.0,0,0,0,1,0
24136,1.0,1.0,2,41,0,30,148,1.0,1,1,0,0,0
24137,0.0,2.0,2,31,1,30,22,1.0,0,1,0,0,0
24138,2.0,1.0,2,7,0,30,0,1.0,0,1,0,0,0
24141,2.0,2.0,5,35,1,2,52,2.0,1,1,0,0,0
24142,0.0,1.0,2,14,0,1,0,1.0,0,0,0,1,0
24143,2.0,2.0,4,14,0,30,0,1.0,1,1,0,0,0
24144,2.0,1.0,2,50,0,30,0,1.0,0,1,0,0,0
24145,0.0,1.0,2,45,1,1,0,1.0,1,1,0,0,0
24146,0.0,1.0,2,11,0,1,4,1.0,0,0,0,1,0
24147,2.0,3.0,6,56,0,31,22,2.0,0,1,0,0,0
24148,2.0,2.0,4,43,0,2,46,1.0,0,1,0,0,0
24149,2.0,3.0,6,61,0,1,47,2.0,0,1,0,0,0
24150,1.0,1.0,3,40,0,30,0,1.0,0,1,0,0,0
24152,0.0,1.0,2,37,0,30,44,1.0,0,0,0,1,0
24153,0.0,1.0,2,57,0,2,4,1.0,0,0,0,1,0
24154,0.0,1.0,1,25,0,30,1,1.0,0,0,0,1,0
24155,2.0,2.0,6,45,1,1,89,2.0,1,1,0,0,0
24156,0.0,1.0,1,49,0,30,5,1.0,0,1,0,0,0
24157,0.0,1.0,2,40,0,30,45,1.0,0,1,0,0,0
24158,3.0,3.0,6,36,1,4,3,2.0,0,1,0,0,0
24159,2.0,10.0,6,42,0,2,10,1.0,0,1,0,0,0
24160,3.0,3.0,6,32,1,2,14,2.0,0,1,0,0,0
24161,0.0,1.0,1,20,0,1,32,1.0,0,0,0,1,0
24162,0.0,1.0,1,29,0,30,7,1.0,0,0,0,1,0
24163,5.0,5.0,9,34,1,1,177,2.0,1,1,0,0,0
24164,0.0,1.0,2,33,0,30,20,1.0,0,1,0,0,0
24166,3.0,5.0,7,36,1,30,0,2.0,0,1,0,0,0
24167,2.0,2.0,4,47,0,3,26,1.0,1,1,0,0,0
24169,1.0,1.0,2,34,0,31,1,1.0,1,1,0,0,0
24170,0.0,5.0,8,29,1,3,12,0.0,1,1,0,0,0
24172,1.0,1.0,2,24,0,2,42,1.0,1,1,0,0,0
24174,2.0,2.0,2,15,0,30,50,1.0,0,1,0,0,0
24175,0.0,1.0,2,37,0,1,50,1.0,1,1,0,0,0
24176,0.0,1.0,2,43,0,4,357,1.0,1,1,0,0,0
24178,0.0,1.0,2,30,1,1,154,1.0,0,0,0,1,0
24179,4.0,3.0,8,67,0,1,23,2.0,0,1,0,0,0
24182,2.0,3.0,6,56,1,30,2,1.0,1,1,0,0,0
24185,1.0,2.0,2,37,1,30,12,1.0,0,1,0,0,0
24186,2.0,2.0,4,51,0,10,14,1.0,0,1,0,0,0
24187,0.0,1.0,2,53,1,2,234,1.0,1,0,0,1,0
24188,2.0,2.0,3,62,0,2,27,1.0,1,1,0,0,0
24189,4.0,7.0,8,76,0,2,67,3.0,1,1,0,0,0
24191,1.0,1.0,3,39,0,30,4,1.0,1,1,0,0,0
24193,1.0,2.0,2,23,0,30,484,1.0,0,1,0,0,0
24194,1.0,2.0,4,52,0,30,350,1.0,1,1,0,0,0
24197,4.0,4.0,8,44,0,30,18,3.0,1,1,0,0,0
24198,3.0,7.0,11,60,1,30,6,2.0,0,1,0,0,0
24199,0.0,1.0,2,34,0,1,4,1.0,1,0,0,1,0
24200,1.0,2.0,4,37,0,31,307,1.0,0,1,0,0,0
24201,2.0,5.0,5,40,0,30,102,2.0,0,1,0,0,0
24203,1.0,1.0,2,25,1,30,3,1.0,1,1,0,0,0
24204,2.0,3.0,4,68,0,2,302,1.0,1,1,0,0,0
24205,1.0,1.0,2,49,0,30,12,1.0,1,1,0,0,0
24206,1.0,2.0,4,42,0,30,2,1.0,1,1,0,0,0
24207,1.0,1.0,2,54,0,2,26,1.0,0,1,0,0,0
24209,2.0,1.0,4,17,0,30,2,2.0,1,1,0,0,0
24210,1.0,1.0,2,24,0,2,3,1.0,0,1,0,0,0
24211,0.0,1.0,2,15,0,30,2,1.0,1,1,0,0,0
24214,0.0,1.0,2,38,0,30,1,1.0,0,0,0,1,0
24216,0.0,2.0,4,59,0,1,0,1.0,0,1,0,0,0
24217,1.0,2.0,4,49,0,1,73,1.0,0,1,0,0,0
24218,0.0,1.0,1,56,0,30,5,1.0,0,0,0,1,0
24219,1.0,1.0,3,49,0,1,2,1.0,0,1,0,0,0
24221,0.0,1.0,2,57,0,30,34,1.0,0,0,0,1,0
24222,1.0,1.0,4,64,0,30,6,1.0,1,1,0,0,0
24223,3.0,3.0,6,60,0,31,7,2.0,1,1,0,0,0
24224,0.0,1.0,1,44,0,15,3,1.0,0,1,0,0,0
24225,1.0,1.0,3,41,0,30,158,1.0,1,1,0,0,0
24226,0.0,1.0,2,9,0,1,33,1.0,1,0,0,1,0
24227,2.0,2.0,5,56,0,31,22,2.0,1,1,0,0,0
24229,2.0,2.0,4,18,0,30,11,2.0,1,1,0,0,0
24230,0.0,1.0,2,27,0,30,4,1.0,0,0,0,1,0
24231,2.0,2.0,4,46,0,2,141,1.0,1,1,0,0,0
24232,2.0,3.0,5,54,0,30,0,1.0,1,1,0,0,0
24233,2.0,2.0,5,59,1,30,1,2.0,1,1,0,0,0
24234,1.0,1.0,3,16,0,30,1,1.0,0,1,0,0,0
24235,2.0,2.0,4,52,0,30,6,2.0,1,1,0,0,0
24236,0.0,1.0,2,31,0,30,5,1.0,1,1,0,0,0
24239,1.0,2.0,4,60,0,30,0,1.0,1,1,0,0,0
24240,1.0,2.0,3,53,0,30,63,1.0,0,1,0,0,0
24241,2.0,3.0,16,30,0,1,1,0.0,0,1,0,0,0
24242,1.0,1.0,4,48,0,1,36,2.0,1,1,0,0,0
24243,4.0,6.0,15,5,1,30,0,5.0,0,1,0,0,0
24244,1.0,1.0,2,13,0,30,0,1.0,0,0,0,1,0
24245,0.0,1.0,2,41,0,31,6,1.0,0,0,0,1,0
24247,2.0,3.0,4,55,0,31,99,1.0,1,1,0,0,0
24248,0.0,1.0,1,46,0,30,55,1.0,0,0,0,1,0
24249,1.0,2.0,3,11,0,30,0,1.0,1,1,0,0,0
24251,1.0,1.0,2,24,0,90,1,1.0,0,1,0,0,0
24253,0.0,1.0,2,33,0,3,315,1.0,1,0,0,1,0
24254,2.0,2.0,5,34,1,3,37,2.0,1,1,0,0,0
24255,0.0,1.0,2,19,0,30,142,1.0,0,0,0,1,0
24256,2.0,4.0,6,39,0,30,35,2.0,0,1,0,0,0
24257,0.0,1.0,2,47,0,1,349,1.0,1,0,0,1,0
24258,4.0,6.0,10,41,1,2,9,2.0,0,1,0,0,0
24259,0.0,2.0,2,53,0,30,0,2.0,0,0,0,1,0
24260,2.0,2.0,4,21,0,6,2,2.0,1,1,0,0,0
24262,0.0,2.0,4,55,1,31,2,1.0,0,1,0,0,0
24264,0.0,1.0,2,32,0,1,47,1.0,0,0,1,0,0
24265,2.0,2.0,3,46,1,30,49,2.0,1,1,0,0,0
24266,0.0,1.0,2,35,0,30,3,1.0,0,0,0,1,0
24268,4.0,5.0,8,54,0,2,7,3.0,0,1,0,0,0
24270,1.0,1.0,2,35,0,30,2,1.0,0,1,0,0,0
24271,3.0,4.0,9,37,0,2,11,3.0,1,1,0,0,0
24272,3.0,3.0,6,26,0,2,42,2.0,0,1,0,0,0
24273,4.0,5.0,12,64,0,1,6,4.0,0,1,0,0,0
24274,3.0,5.0,6,27,0,2,6,2.0,1,1,0,0,0
24275,0.0,2.0,4,17,0,30,0,1.0,1,1,0,0,0
24276,3.0,4.0,6,67,0,31,26,3.0,0,1,0,0,0
24277,1.0,1.0,2,30,0,30,9,1.0,0,1,0,0,0
24279,5.0,7.0,14,65,0,2,1,4.0,1,1,0,0,0
24280,0.0,2.0,2,46,0,1,9,1.0,0,0,0,1,0
24282,0.0,1.0,2,25,0,1,86,1.0,1,1,0,0,0
24283,1.0,1.0,3,13,0,30,1,1.0,0,1,0,0,0
24284,0.0,2.0,2,26,0,30,0,1.0,0,0,0,1,0
24285,1.0,4.0,5,59,1,1,0,1.0,0,1,0,0,0
24286,2.0,2.0,6,27,1,1,5,2.0,0,1,0,0,0
24287,0.0,1.0,2,56,0,2,61,1.0,0,0,0,1,0
24289,2.0,3.0,6,37,0,3,130,1.0,1,1,0,0,0
24290,0.0,1.0,2,29,0,1,88,1.0,1,0,0,1,0
24291,0.0,1.0,3,37,0,7,3,1.0,0,1,0,0,0
24294,1.0,2.0,2,47,0,7,15,1.0,0,1,0,0,0
24295,0.0,1.0,2,13,1,1,0,1.0,0,1,0,0,0
24296,0.0,1.0,1,37,0,30,1,1.0,0,0,0,1,0
24299,4.0,4.0,11,81,1,1,114,4.0,1,1,0,0,0
24300,1.0,1.0,2,37,0,1,9,1.0,0,1,0,0,0
24301,1.0,1.0,2,32,0,30,7,1.0,1,1,0,0,0
24302,1.0,1.0,2,32,0,2,30,1.0,1,1,0,0,0
24303,1.0,1.0,2,20,1,1,97,1.0,0,0,0,1,0
24304,1.0,1.0,2,18,0,30,0,1.0,0,1,0,0,0
24306,0.0,1.0,2,48,0,2,110,1.0,0,0,0,1,0
24307,3.0,4.0,8,68,1,31,3,2.0,1,1,0,0,0
24308,3.0,3.0,6,56,1,2,10,2.0,1,1,0,0,0
24310,0.0,2.0,2,26,0,1,6,1.0,0,0,0,1,0
24311,1.0,1.0,2,25,0,30,37,1.0,0,1,0,0,0
24312,1.0,2.0,4,28,0,30,13,1.0,0,1,0,0,0
24313,1.0,1.0,2,31,0,4,35,1.0,0,1,0,0,0
24314,5.0,5.0,7,40,0,30,0,5.0,1,1,0,0,0
24316,0.0,0.0,2,32,0,30,33,1.0,0,1,0,0,0
24317,4.0,5.0,9,51,0,30,41,3.0,1,1,0,0,0
24318,1.0,1.0,2,12,0,30,0,1.0,1,1,0,0,0
24320,0.0,1.0,1,55,0,1,14,1.0,1,0,0,1,0
24321,1.0,1.0,2,57,0,3,4,1.0,1,1,0,0,0
24322,0.0,1.0,3,20,0,30,0,1.0,0,0,0,1,0
24323,2.0,2.0,4,62,0,30,9,1.0,0,1,0,0,0
24324,0.0,1.0,2,21,0,30,1,1.0,0,0,0,1,0
24325,0.0,2.0,5,54,0,31,2,1.0,1,1,0,0,0
24327,0.0,1.0,2,34,0,30,18,1.0,0,0,0,1,0
24328,1.0,1.0,2,39,1,30,0,1.0,1,1,0,0,0
24329,3.0,4.0,7,44,0,30,3,2.0,1,1,0,0,0
24330,0.0,1.0,1,28,0,3,3,1.0,0,0,0,1,0
24333,4.0,6.0,10,31,0,2,6,3.0,0,1,0,0,0
24334,1.0,1.0,2,16,0,30,0,2.0,1,0,0,1,0
24335,1.0,1.0,2,17,1,1,200,1.0,0,1,0,0,0
24337,2.0,2.0,4,59,1,30,2,1.0,0,1,0,0,0
24338,1.0,1.0,2,37,0,3,208,1.0,0,1,0,0,0
24339,2.0,2.0,4,29,1,30,0,2.0,0,1,0,0,0
24340,0.0,3.0,2,32,0,30,10,1.0,1,1,0,0,0
24341,1.0,1.0,2,9,0,30,3,1.0,1,1,0,0,0
24342,0.0,1.0,1,18,0,30,1,1.0,1,0,0,0,1
24344,2.0,4.0,6,53,0,2,13,2.0,1,1,0,0,0
24345,0.0,1.0,2,9,0,1,2,2.0,0,0,0,1,0
24346,2.0,2.0,4,18,0,182,0,2.0,1,1,0,0,0
24347,0.0,1.0,2,29,0,30,31,1.0,0,0,0,1,0
24348,0.0,2.0,4,56,0,2,6,1.0,0,1,0,0,0
24351,2.0,2.0,4,53,0,30,1,2.0,1,1,0,0,0
24354,0.0,2.0,2,31,1,30,138,1.0,0,1,0,0,0
24355,0.0,2.0,1,45,0,28,27,1.0,0,0,0,1,0
24356,0.0,1.0,2,32,0,2,182,1.0,1,0,0,1,0
24357,4.0,5.0,10,36,1,2,12,4.0,0,1,0,0,0
24358,0.0,1.0,2,28,1,90,43,1.0,0,0,0,1,0
24360,2.0,2.0,2,18,0,30,0,1.0,0,1,0,0,0
24361,3.0,6.0,9,52,0,2,23,1.0,0,1,0,0,0
24364,0.0,1.0,1,9,0,30,7,1.0,0,1,0,0,0
24365,0.0,1.0,2,38,1,2,112,1.0,0,0,0,1,0
24366,1.0,1.0,5,42,1,2,552,1.0,1,1,0,0,0
24367,1.0,1.0,2,58,0,31,2,1.0,1,1,0,0,0
24368,2.0,3.0,6,59,0,3,1,1.0,1,1,0,0,0
24369,3.0,4.0,8,77,0,30,1,2.0,0,1,0,0,0
24370,2.0,2.0,4,47,0,31,0,2.0,0,1,0,0,0
24371,0.0,2.0,3,11,1,1,0,1.0,0,0,0,1,0
24372,1.0,2.0,3,51,0,3,70,1.0,0,1,0,0,0
24373,1.0,2.0,2,67,0,2,27,1.0,1,1,0,0,0
24374,2.0,2.0,4,57,0,30,2,1.0,0,1,0,0,0
24375,0.0,1.0,2,40,0,3,356,1.0,1,1,0,0,0
24376,0.0,1.0,2,29,0,30,92,2.0,0,1,0,0,0
24378,0.0,1.0,2,29,0,30,0,1.0,0,0,0,1,0
24380,1.0,1.0,2,69,1,30,2,1.0,1,1,0,0,0
24381,0.0,1.0,2,13,0,30,0,1.0,0,0,0,1,0
24382,2.0,3.0,6,44,0,30,67,1.0,1,1,0,0,0
24383,0.0,1.0,2,51,1,30,146,1.0,1,1,0,0,0
24384,0.0,1.0,2,8,0,1,0,1.0,0,1,0,0,0
24386,1.0,2.0,4,21,0,3,71,1.0,1,1,0,0,0
24387,1.0,2.0,4,32,1,1,16,1.0,0,1,0,0,0
24389,0.0,1.0,2,26,0,31,62,1.0,0,0,0,1,0
24390,1.0,2.0,4,10,0,30,0,1.0,0,1,0,0,0
24391,1.0,1.0,2,26,0,3,181,0.0,0,1,0,0,0
24396,0.0,1.0,2,16,0,1,2,1.0,0,0,0,1,0
24397,0.0,1.0,2,33,0,1,84,1.0,0,0,1,0,0
24398,1.0,1.0,2,17,0,30,0,1.0,0,1,0,0,0
24399,1.0,1.0,2,72,0,30,0,1.0,1,1,0,0,0
24401,1.0,1.0,4,47,1,1,150,1.0,1,1,0,0,0
24403,0.0,1.0,1,41,0,31,36,1.0,0,0,0,1,0
24404,2.0,2.0,4,16,1,30,0,2.0,1,1,0,0,0
24405,2.0,2.0,4,45,1,31,59,1.0,1,1,0,0,0
24406,2.0,6.0,6,42,0,2,19,1.0,0,1,0,0,0
24407,0.0,2.0,1,30,0,60,26,2.0,0,0,0,1,0
24408,1.0,1.0,2,17,0,30,2,1.0,0,1,0,0,0
24409,2.0,2.0,3,35,1,30,87,1.0,0,1,0,0,0
24410,1.0,1.0,2,23,0,1,7,1.0,0,1,0,0,0
24411,2.0,2.0,6,41,0,30,12,1.0,1,1,0,0,0
24412,0.0,1.0,1,12,0,30,0,1.0,0,0,0,0,1
24413,0.0,1.0,2,14,0,30,6,1.0,0,0,0,1,0
24414,0.0,1.0,2,37,1,1,72,1.0,0,1,0,0,0
24415,2.0,2.0,5,25,1,30,2,1.0,0,1,0,0,0
24419,1.0,1.0,2,43,0,1,1,1.0,0,1,0,0,0
24420,1.0,2.0,4,51,0,2,46,1.0,1,1,0,0,0
24421,3.0,3.0,8,72,1,2,259,2.0,1,1,0,0,0
24422,0.0,1.0,1,34,0,30,3,1.0,0,0,0,1,0
24423,1.0,1.0,2,17,0,31,0,1.0,1,1,0,0,0
24424,4.0,4.0,10,72,0,3,115,2.0,1,1,0,0,0
24427,0.0,1.0,2,40,0,31,38,1.0,1,1,0,0,0
24428,2.0,2.0,5,54,0,1,79,1.0,0,1,0,0,0
24429,0.0,1.0,1,36,0,31,6,1.0,0,0,0,1,0
24430,1.0,1.0,2,24,1,1,0,1.0,0,1,0,0,0
24431,0.0,2.0,4,38,0,2,21,1.0,1,1,0,0,0
24432,0.0,1.0,1,37,0,31,1,1.0,0,0,0,1,0
24433,2.0,2.0,4,38,0,1,25,2.0,1,1,0,0,0
24434,1.0,2.0,2,41,0,31,17,1.0,1,1,0,0,0
24436,0.0,1.0,4,47,0,30,3,1.0,1,1,0,0,0
24437,0.0,1.0,1,24,0,32,2,1.0,0,0,0,1,0
24438,2.0,2.0,5,43,1,1,0,2.0,0,1,0,0,0
24439,2.0,2.0,4,43,1,30,37,1.0,0,1,0,0,0
24441,2.0,4.0,7,55,1,2,1,2.0,0,1,0,0,0
24442,2.0,4.0,3,29,0,30,4,1.0,1,1,0,0,0
24444,1.0,1.0,4,33,0,1,2,1.0,1,1,0,0,0
24445,0.0,1.0,1,28,1,31,37,1.0,0,0,0,1,0
24446,3.0,3.0,6,60,0,30,2,2.0,1,1,0,0,0
24447,0.0,2.0,4,42,0,1,12,1.0,0,0,0,1,0
24448,1.0,1.0,3,61,0,28,9,1.0,0,1,0,0,0
24449,1.0,1.0,2,44,0,30,1,1.0,0,1,0,0,0
24451,3.0,4.0,6,40,0,2,6,2.0,1,1,0,0,0
24452,0.0,2.0,4,54,0,2,131,1.0,1,1,0,0,0
24453,2.0,2.0,6,58,1,30,49,2.0,0,1,0,0,0
24454,1.0,1.0,2,33,0,1,2472,1.0,0,1,0,0,0
24455,2.0,2.0,3,50,0,30,14,1.0,0,1,0,0,0
24456,3.0,5.0,8,54,0,2,22,1.0,0,1,0,0,0
24457,1.0,2.0,3,24,1,30,18,1.0,0,1,0,0,0
24458,4.0,4.0,6,25,0,30,0,4.0,0,1,0,0,0
24459,0.0,1.0,1,47,0,30,50,1.0,0,0,0,1,0
24461,0.0,4.0,6,27,1,1,15,0.0,1,1,0,0,0
24463,1.0,1.0,2,35,0,30,35,1.0,0,1,0,0,0
24464,4.0,3.0,6,38,1,30,1,3.0,1,1,0,0,0
24465,1.0,1.0,1,18,0,31,0,1.0,0,1,0,0,0
24466,1.0,2.0,4,49,0,1,17,1.0,1,1,0,0,0
24467,1.0,1.0,2,6,0,30,13,1.0,1,1,0,0,0
24468,1.0,0.0,1,14,0,30,0,1.0,1,0,0,1,0
24469,2.0,1.0,1,18,0,30,0,1.0,0,0,0,1,0
24471,3.0,3.0,7,32,0,1,42,3.0,1,1,0,0,0
24472,1.0,1.0,2,33,0,31,0,1.0,0,1,0,0,0
24473,0.0,5.0,8,29,0,3,11,0.0,0,1,0,0,0
24474,1.0,1.0,2,11,0,30,1,1.0,1,1,0,0,0
24476,1.0,1.0,2,47,0,30,83,1.0,0,1,0,0,0
24477,0.0,1.0,2,12,0,31,0,1.0,0,0,0,1,0
24478,2.0,2.0,4,9,0,30,0,1.0,0,1,0,0,0
24479,0.0,1.0,2,43,0,2,39,1.0,0,1,0,0,0
24480,1.0,1.0,2,11,0,30,1,1.0,1,1,0,0,0
24481,3.0,2.0,5,23,0,5,7,3.0,1,1,0,0,0
24482,0.0,1.0,2,28,0,3,15,1.0,0,1,0,0,0
24483,0.0,1.0,2,37,0,31,6,1.0,0,1,0,0,0
24484,1.0,1.0,1,22,1,30,0,1.0,0,1,0,0,0
24486,2.0,3.0,6,57,0,30,297,1.0,1,1,0,0,0
24487,0.0,1.0,2,8,0,2,14,1.0,0,1,0,0,0
24488,0.0,1.0,2,20,0,1,2,1.0,1,0,0,1,0
24489,1.0,2.0,3,28,1,4,475,1.0,0,1,0,0,0
24491,1.0,1.0,2,60,0,31,0,1.0,0,1,0,0,0
24492,2.0,2.0,4,59,0,2,116,1.0,1,1,0,0,0
24493,2.0,2.0,4,53,0,30,18,1.0,1,1,0,0,0
24494,1.0,2.0,2,50,0,30,127,1.0,1,1,0,0,0
24495,1.0,2.0,3,64,1,3,5,1.0,0,1,0,0,0
24496,4.0,4.0,4,29,0,30,0,4.0,0,1,0,0,0
24497,2.0,2.0,4,56,0,6,0,1.0,0,1,0,0,0
24498,0.0,1.0,2,34,0,1,0,1.0,0,1,0,0,0
24499,1.0,1.0,2,23,0,30,65,1.0,0,1,0,0,0
24500,3.0,3.0,6,76,0,3,26,3.0,1,1,0,0,0
24501,2.0,2.0,4,60,0,2,14,2.0,1,1,0,0,0
24502,1.0,1.0,2,32,0,31,6,1.0,0,1,0,0,0
24503,0.0,1.0,1,25,0,30,9,1.0,0,0,0,1,0
24504,1.0,1.0,3,18,0,31,2,1.0,1,1,0,0,0
24508,0.0,1.0,2,15,0,90,3,1.0,1,1,0,0,0
24511,1.0,2.0,4,55,0,30,7,1.0,1,1,0,0,0
24513,3.0,3.0,5,37,0,7,16,2.0,1,1,0,0,0
24515,1.0,1.0,3,17,0,30,6,1.0,1,1,0,0,0
24516,1.0,1.0,2,30,0,31,15,1.0,1,1,0,0,0
24517,1.0,1.0,3,39,1,4,189,1.0,1,1,0,0,0
24518,2.0,3.0,6,50,0,3,321,1.0,1,1,0,0,0
24520,0.0,1.0,1,18,0,30,6,0.0,0,0,0,1,0
24521,3.0,3.0,7,38,0,3,15,2.0,0,1,0,0,0
24522,2.0,3.0,6,42,0,30,114,2.0,1,1,0,0,0
24524,1.0,1.0,2,21,1,31,3,1.0,1,1,0,0,0
24525,0.0,1.0,2,27,0,4,1,1.0,0,0,0,1,0
24526,2.0,2.0,4,22,0,3,26,1.0,0,1,0,0,0
24527,1.0,2.0,4,50,1,1,70,1.0,0,1,0,0,0
24528,2.0,2.0,4,63,0,10,13,2.0,1,1,0,0,0
24529,0.0,1.0,2,53,1,3,422,1.0,1,1,0,0,0
24530,0.0,1.0,2,39,0,3,144,1.0,0,1,0,0,0
24531,2.0,3.0,3,24,0,30,0,1.0,1,1,0,0,0
24532,0.0,1.0,4,41,0,1,33,1.0,0,0,0,1,0
24533,2.0,2.0,4,32,0,2,53,2.0,1,1,0,0,0
24534,4.0,5.0,10,37,0,30,0,2.0,1,1,0,0,0
24535,3.0,3.0,10,54,0,2,35,3.0,0,1,0,0,0
24536,3.0,4.0,6,64,0,1,26,2.0,1,1,0,0,0
24537,2.0,3.0,6,56,0,1,170,1.0,1,1,0,0,0
24539,1.0,1.0,3,35,0,31,173,1.0,0,1,0,0,0
24540,1.0,1.0,2,32,0,30,71,1.0,0,1,0,0,0
24541,2.0,2.0,5,55,0,30,2,1.0,1,1,0,0,0
24543,1.0,2.0,4,57,0,30,0,1.0,1,1,0,0,0
24544,0.0,2.0,3,26,0,30,45,1.0,0,1,0,0,0
24545,0.0,1.0,2,40,0,2,155,1.0,1,1,0,0,0
24546,0.0,2.0,3,39,0,30,56,1.0,0,1,0,0,0
24547,1.0,2.0,4,24,0,30,1,1.0,1,1,0,0,0
24548,1.0,1.0,2,48,0,31,3,1.0,0,1,0,0,0
24549,1.0,1.0,2,22,0,30,0,1.0,1,1,0,0,0
24550,0.0,1.0,1,20,0,1,6,1.0,0,0,0,1,0
24551,1.0,1.0,6,17,0,30,1,1.0,1,1,0,0,0
24553,0.0,2.0,3,39,0,2,5,1.0,0,1,0,0,0
24554,0.0,1.0,2,34,1,5,0,1.0,0,1,0,0,0
24555,2.0,3.0,4,40,0,1,55,1.0,0,1,0,0,0
24556,3.0,3.0,5,38,0,5,56,3.0,1,1,0,0,0
24557,1.0,1.0,4,40,1,3,35,2.0,0,1,0,0,0
24558,3.0,4.0,6,27,0,31,7,2.0,0,1,0,0,0
24560,1.0,1.0,2,51,1,30,0,1.0,1,1,0,0,0
24561,1.0,1.0,3,67,0,5,35,1.0,1,1,0,0,0
24563,1.0,1.0,3,67,1,30,60,1.0,1,1,0,0,0
24564,1.0,1.0,2,27,0,31,4,1.0,0,1,0,0,0
24565,1.0,1.0,4,25,0,30,33,1.0,1,1,0,0,0
24566,4.0,1.0,1,10,0,30,0,0.0,0,0,0,1,0
24569,1.0,1.0,3,20,0,31,4,1.0,0,1,0,0,0
